L1_orig,L2_orig,L3_orig,tuple_orig,L1_edit,L1_chg,L2_edit,L2_chg,L3_edit,L3_chg
Marula,Bulawayo,Zimbabwe,"('Marula', 'Bulawayo', 'Zimbabwe')",Marula,FALSE,Bulawayo,FALSE,Zimbabwe,FALSE
Maswingo,Shabani,Zimbabwe,"('Maswingo', 'Shabani', 'Zimbabwe')",,TRUE,,TRUE,Zimbabwe,FALSE
Matobo,Matobo,Zimbabwe,"('Matobo', 'Matobo', 'Zimbabwe')",,TRUE,,TRUE,Zimbabwe,FALSE
Matopo,Bulawayo,Zimbabwe,"('Matopo', 'Bulawayo', 'Zimbabwe')",Matopo,FALSE,Bulawayo,FALSE,Zimbabwe,FALSE
Matopo,Zimbabwe,Zimbabwe,"('Matopo', 'Zimbabwe', 'Zimbabwe')",Matopo,FALSE,Zimbabwe,FALSE,Zimbabwe,FALSE
matopo,Zimbabwe,Zimbabwe,"('matopo', 'Zimbabwe', 'Zimbabwe')",,TRUE,Zimbabwe,FALSE,Zimbabwe,FALSE
Mbembesi,Bulawayo,Zimbabwe,"('Mbembesi', 'Bulawayo', 'Zimbabwe')",,TRUE,Bulawayo,FALSE,Zimbabwe,FALSE
Mganwinwi,Bulawayo,Zimbabwe,"('Mganwinwi', 'Bulawayo', 'Zimbabwe')",,TRUE,Bulawayo,FALSE,Zimbabwe,FALSE
Mphilo,Bulawayo,Zimbabwe,"('Mphilo', 'Bulawayo', 'Zimbabwe')",Mphilo,FALSE,Bulawayo,FALSE,Zimbabwe,FALSE
Mpilo,Bulawayo,Zimbabwe,"('Mpilo', 'Bulawayo', 'Zimbabwe')",,TRUE,Bulawayo,FALSE,Zimbabwe,FALSE
Murhewa,Zimbabwe,Zimbabwe,"('Murhewa', 'Zimbabwe', 'Zimbabwe')",,TRUE,Zimbabwe,FALSE,Zimbabwe,FALSE
Musina,Musina,Zimbabwe,"('Musina', 'Musina', 'Zimbabwe')",Musina,FALSE,Musina,FALSE,Zimbabwe,FALSE
Mzilikazi,Mzilikazi,Zimbabwe,"('Mzilikazi', 'Mzilikazi', 'Zimbabwe')",Mzilikazi,FALSE,Mzilikazi,FALSE,Zimbabwe,FALSE
Njuba,Bulawayo,Zimbabwe,"('Njuba', 'Bulawayo', 'Zimbabwe')",,TRUE,Bulawayo,FALSE,Zimbabwe,FALSE
Njube,Bulawayo,Zimbabwe,"('Njube', 'Bulawayo', 'Zimbabwe')",Njube,FALSE,Bulawayo,FALSE,Zimbabwe,FALSE
Nkayi,Bulawayo,Zimbabwe,"('Nkayi', 'Bulawayo', 'Zimbabwe')",,TRUE,Bulawayo,FALSE,Zimbabwe,FALSE
Nkizhu,Tsholotsho,Zimbabwe,"('Nkizhu', 'Tsholotsho', 'Zimbabwe')",,TRUE,Tsholotsho,FALSE,Zimbabwe,FALSE
Nkwizhu,Tsholotsho,Zimbabwe,"('Nkwizhu', 'Tsholotsho', 'Zimbabwe')",Nkwizhu,FALSE,Tsholotsho,FALSE,Zimbabwe,FALSE
not sure where,Bolawayo,Zimbabwe,"('not sure where', 'Bolawayo', 'Zimbabwe')",,TRUE,Bulawayo,TRUE,Zimbabwe,FALSE
Ntabazinduna,Bulawayo,Zimbabwe,"('Ntabazinduna', 'Bulawayo', 'Zimbabwe')",Ntabazinduna,FALSE,Bulawayo,FALSE,Zimbabwe,FALSE
Nyakwathi,Kwekwe,Zimbabwe,"('Nyakwathi', 'Kwekwe', 'Zimbabwe')",Nyakwathi,FALSE,Kwekwe,FALSE,Zimbabwe,FALSE
Nyamendlovu,Nyamendlovu,Zimbabwe,"('Nyamendlovu', 'Nyamendlovu', 'Zimbabwe')",Nyamendlovu,FALSE,Nyamendlovu,FALSE,Zimbabwe,FALSE
Old Lebengula,Bulawayo,Zimbabwe,"('Old Lebengula', 'Bulawayo', 'Zimbabwe')",,TRUE,Bulawayo,FALSE,Zimbabwe,FALSE
Old Lobengula,Bulawayo,Zimbabwe,"('Old Lobengula', 'Bulawayo', 'Zimbabwe')",Old Lobengula,FALSE,Bulawayo,FALSE,Zimbabwe,FALSE
Old Lobengula,Bulawayothats,Zimbabwe,"('Old Lobengula', 'Bulawayothats', 'Zimbabwe')",Old Lobengula,FALSE,,TRUE,Zimbabwe,FALSE
Old Lobengula,Njube,Zimbabwe,"('Old Lobengula', 'Njube', 'Zimbabwe')",Old Lobengula,FALSE,Njube,FALSE,Zimbabwe,FALSE
Old Lobengula Zimbabwe,Old Lobengula,Zimbabwe,"('Old Lobengula Zimbabwe', 'Old Lobengula', 'Zimbabwe')",,TRUE,Old Lobengula,FALSE,Zimbabwe,FALSE
Palm Tree,Palm Tree,Zimbabwe,"('Palm Tree', 'Palm Tree', 'Zimbabwe')",,TRUE,,TRUE,Zimbabwe,FALSE
Palmtree,Palmtree,Zimbabwe,"('Palmtree', 'Palmtree', 'Zimbabwe')",,TRUE,,TRUE,Zimbabwe,FALSE
Palmtree,Plantree Center,Zimbabwe,"('Palmtree', 'Plantree Center', 'Zimbabwe')",,TRUE,,TRUE,Zimbabwe,FALSE
Phumula South,Bulawayo,Zimbabwe,"('Phumula South', 'Bulawayo', 'Zimbabwe')",Phumula South,FALSE,Bulawayo,FALSE,Zimbabwe,FALSE
Plam Tree,Bulawayo,Zimbabwe,"('Plam Tree', 'Bulawayo', 'Zimbabwe')",,TRUE,Bulawayo,FALSE,Zimbabwe,FALSE
Plamtree,Bolawayo,Zimbabwe,"('Plamtree', 'Bolawayo', 'Zimbabwe')",Plamtree,FALSE,Bulawayo,TRUE,Zimbabwe,FALSE
Plamtree,Bulawayo,Zimbabwe,"('Plamtree', 'Bulawayo', 'Zimbabwe')",Plamtree,FALSE,Bulawayo,FALSE,Zimbabwe,FALSE
Plamtree,Nkulumani,Zimbabwe,"('Plamtree', 'Nkulumani', 'Zimbabwe')",Plamtree,FALSE,,TRUE,Zimbabwe,FALSE
Plamtree,Plamtree,Zimbabwe,"('Plamtree', 'Plamtree', 'Zimbabwe')",Plamtree,FALSE,Plamtree,FALSE,Zimbabwe,FALSE
Plamtree,Zimbabwe(Plamtree),Zimbabwe,"('Plamtree', 'Zimbabwe(Plamtree)', 'Zimbabwe')",Plamtree,FALSE,,TRUE,Zimbabwe,FALSE
Plamtry,Fourways,Zimbabwe,"('Plamtry', 'Fourways', 'Zimbabwe')",Plamtry,FALSE, Fourways,TRUE,Zimbabwe,FALSE
Plamtry,Plamtry,Zimbabwe,"('Plamtry', 'Plamtry', 'Zimbabwe')",Plamtry,FALSE,Plamtry,FALSE,Zimbabwe,FALSE
Plantree,Bulawayo,Zimbabwe,"('Plantree', 'Bulawayo', 'Zimbabwe')",,TRUE,Bulawayo,FALSE,Zimbabwe,FALSE
Plumtree,Harare,Zimbabwe,"('Plumtree', 'Harare', 'Zimbabwe')",Plumtree,FALSE,Harare,FALSE,Zimbabwe,FALSE
Plumtree,Plumtree,Zimbabwe,"('Plumtree', 'Plumtree', 'Zimbabwe')",Plumtree,FALSE,Plumtree,FALSE,Zimbabwe,FALSE
Sababa,Sidzibe,Zimbabwe,"('Sababa', 'Sidzibe', 'Zimbabwe')",,TRUE,,TRUE,Zimbabwe,FALSE
Sgodini,Bulawayo,Zimbabwe,"('Sgodini', 'Bulawayo', 'Zimbabwe')",,TRUE,Bulawayo,FALSE,Zimbabwe,FALSE
Shurukwe,Gwero,Zimbabwe,"('Shurukwe', 'Gwero', 'Zimbabwe')",Shurukwe,FALSE,Gwero,FALSE,Zimbabwe,FALSE
Shurukwe,Gweru,Zimbabwe,"('Shurukwe', 'Gweru', 'Zimbabwe')",Shurukwe,FALSE,Gweru,FALSE,Zimbabwe,FALSE
Tsholosho,Bulawayo,Zimbabwe,"('Tsholosho', 'Bulawayo', 'Zimbabwe')",Tsholosho,FALSE,Bulawayo,FALSE,Zimbabwe,FALSE
tsholosho,bulawayo,Zimbabwe,"('tsholosho', 'bulawayo', 'Zimbabwe')",,TRUE,,TRUE,Zimbabwe,FALSE
Tsholosho,Bulwayo,Zimbabwe,"('Tsholosho', 'Bulwayo', 'Zimbabwe')",Tsholosho,FALSE,,TRUE,Zimbabwe,FALSE
Tsholosho,Nyamendlovu,Zimbabwe,"('Tsholosho', 'Nyamendlovu', 'Zimbabwe')",Tsholosho,FALSE,Nyamendlovu,FALSE,Zimbabwe,FALSE
Tsholotsho,Bulawayo,Zimbabwe,"('Tsholotsho', 'Bulawayo', 'Zimbabwe')",Tsholotsho,FALSE,Bulawayo,FALSE,Zimbabwe,FALSE
Tsholotsho,Plumtree,Zimbabwe,"('Tsholotsho', 'Plumtree', 'Zimbabwe')",Tsholotsho,FALSE,Plumtree,FALSE,Zimbabwe,FALSE
Tsholotsho,Tsholotsho,Zimbabwe,"('Tsholotsho', 'Tsholotsho', 'Zimbabwe')",Tsholotsho,FALSE,Tsholotsho,FALSE,Zimbabwe,FALSE
Victoria Falls,Victoria Falls,Zimbabwe,"('Victoria Falls', 'Victoria Falls', 'Zimbabwe')",Victoria Falls,FALSE,Victoria Falls,FALSE,Zimbabwe,FALSE
Vlabus,Bolawayo,Zimbabwe,"('Vlabus', 'Bolawayo', 'Zimbabwe')",Vlabus,FALSE,Bulawayo,TRUE,Zimbabwe,FALSE
Vlabus,Bulawayo,Zimbabwe,"('Vlabus', 'Bulawayo', 'Zimbabwe')",Vlabus,FALSE,Bulawayo,FALSE,Zimbabwe,FALSE
Vlabus,Vlabus,Zimbabwe,"('Vlabus', 'Vlabus', 'Zimbabwe')",Vlabus,FALSE,Vlabus,FALSE,Zimbabwe,FALSE
Zimbabwe,Zimbabwe,Zimbabwe,"('Zimbabwe', 'Zimbabwe', 'Zimbabwe')",Zimbabwe,FALSE,Zimbabwe,FALSE,Zimbabwe,FALSE
-1,Bizombo,Congo-Brazzaville,"('-1', 'Bizombo', 'Congo-Brazzaville')",-1,FALSE,,TRUE,,TRUE
-1,Boma,Congo-Brazzaville,"('-1', 'Boma', 'Congo-Brazzaville')",-1,FALSE,Boma,FALSE,,TRUE
-1,Congo,Congo-Brazzaville,"('-1', 'Congo', 'Congo-Brazzaville')",-1,FALSE,Congo,FALSE,,TRUE
-1,Gokanka,Congo-Brazzaville,"('-1', 'Gokanka', 'Congo-Brazzaville')",-1,FALSE,,TRUE,,TRUE
-1,Irundu,Democratic Republic Of  Congo,"('-1', 'Irundu', 'Democratic Republic Of  Congo')",-1,FALSE,Irundu,FALSE,,TRUE
-1,Kakenge,Democratic Republic Of Congo,"('-1', 'Kakenge', 'Democratic Republic Of Congo')",-1,FALSE,Kakenge,FALSE,,TRUE
-1,Kashasha,Democratic Republic Of  Congo,"('-1', 'Kashasha', 'Democratic Republic Of  Congo')",-1,FALSE,Kashasha,FALSE,,TRUE
-1,Kishigo,Democratic Republic Of Congo,"('-1', 'Kishigo', 'Democratic Republic Of Congo')",-1,FALSE,Kishigo,FALSE,,TRUE
-1,Lubhuku,Eswatini,"('-1', 'Lubhuku', 'Eswatini')",-1,FALSE,Lubhuku,FALSE,,TRUE
-1,Mibunda,Democratic Republic Of Congo,"('-1', 'Mibunda', 'Democratic Republic Of Congo')",-1,FALSE,Mibunda,FALSE,,TRUE
-1,Minembwe,Congo-Brazzaville,"('-1', 'Minembwe', 'Congo-Brazzaville')",-1,FALSE,Minembwe,FALSE,,TRUE
-1,Nundu,Congo-Brazzaville,"('-1', 'Nundu', 'Congo-Brazzaville')",-1,FALSE,,TRUE,,TRUE
-1,Nyakisozi,Congo-Brazzaville,"('-1', 'Nyakisozi', 'Congo-Brazzaville')",-1,FALSE,Nyakisozi,FALSE,,TRUE
-1,Rugezifiz,Congo-Brazzaville,"('-1', 'Rugezifiz', 'Congo-Brazzaville')",-1,FALSE,,TRUE,,TRUE
-1,Rurambu,Congo-Brazzaville,"('-1', 'Rurambu', 'Congo-Brazzaville')",-1,FALSE,Rurambu,FALSE,,TRUE
-1,Uvira,Congo-Brazzaville,"('-1', 'Uvira', 'Congo-Brazzaville')",-1,FALSE,Uvira,FALSE,,TRUE
0,0,0,"('0', '0', '0')",,FALSE,,FALSE,,FALSE
0,0,0,"('00', '00', '00')",,FALSE,,FALSE,,FALSE
0,O,O,"('0', 'O', 'O')",,FALSE,,TRUE,,TRUE
95,lahore,ethiopia,"('95', 'lahore', 'ethiopia')",,TRUE,,TRUE,,TRUE
99,99,99,"('99', '99', '99')",,TRUE,,TRUE,,TRUE
(Noord),Amsterdam,Netherlands,"('(Noord)', 'Amsterdam', 'Netherlands')",,TRUE,Amsterdam,FALSE,,TRUE
Abdoben,Bremen,Germany,"('Abdoben', 'Bremen', 'Germany')",,TRUE,,TRUE,,TRUE
Abgara,Abeokuta,I Nigeria,"('Abgara', 'Abeokuta', 'I Nigeria')",,TRUE,Abeokuta,FALSE,,TRUE
Abidjan,Abidjan,Cote D'Voire,"('Abidjan', 'Abidjan', ""Cote D'Voire"")",Abidjan,FALSE,Abidjan,FALSE,,TRUE
Abinbton,Massachuset,Us,"('Abinbton', 'Massachuset', 'Us')",,TRUE,,TRUE,,TRUE
Abington,Masachuset,Us,"('Abington', 'Masachuset', 'Us')",,TRUE,,TRUE,,TRUE
Abington,Massachuset,Us,"('Abington', 'Massachuset', 'Us')",,TRUE,,TRUE,,TRUE
Abu Dhabi,Abu Dhabi,Dubai,"('Abu Dhabi', 'Abu Dhabi', 'Dubai')",,TRUE,,TRUE,,TRUE
Abu Dhabi,Abu Dhabi,Uae,"('Abu Dhabi', 'Abu Dhabi', 'Uae')",,TRUE,,TRUE,,TRUE
Abu Dhabi,Dubai,Dubai,"('Abu Dhabi', 'Dubai', 'Dubai')",,TRUE,,TRUE,,TRUE
Abu Dhabi,Dubai,Uae,"('Abu Dhabi', 'Dubai', 'Uae')",,TRUE,,TRUE,,TRUE
Abudhabi,Dubai,Uae,"('Abudhabi', 'Dubai', 'Uae')",,TRUE,,TRUE,,TRUE
Abuja,Abuja,Nigeriae,"('Abuja', 'Abuja', 'Nigeriae')",Abuja,FALSE,Abuja,FALSE,,TRUE
Abuja(No Particular Village),Abuja,Niberia,"('Abuja(No Particular Village)', 'Abuja', 'Niberia')",,TRUE,Abuja,FALSE,,TRUE
Accra,Accra,Ghana T,"('Accra', 'Accra', 'Ghana T')",Accra,FALSE,Accra,FALSE,,TRUE
addis,addis ababa,ethiopia,"('addis', 'addis ababa', 'ethiopia')",,TRUE,,TRUE,,TRUE
Adenta,Accra,Ghana*,"('Adenta', 'Accra', 'Ghana*')",Adenta,FALSE,Accra,FALSE,,TRUE
Afton,New York,Usa,"('Afton', 'New York', 'Usa')",,TRUE,New York,FALSE,United States Of America,TRUE
Agboville,Abidjan,Cote d'ivoire,"('Agboville', 'Abidjan', ""Cote d'ivoire"")",Agboville,FALSE,Abidjan,FALSE,,TRUE
Agege,Lagos,Nigerian Ia,"('Agege', 'Lagos', 'Nigerian Ia')",Agege,FALSE,Lagos,FALSE,,TRUE
Airport,Accra,Ghanatwi,"('Airport', 'Accra', 'Ghanatwi')",,TRUE,Accra,FALSE,,TRUE
Alaska,Dk,Usa,"('Alaska', 'Dk', 'Usa')",,TRUE,-19,TRUE,United States Of America,TRUE
Alberta,Dk,Canada,"('Alberta', 'Dk', 'Canada')",,TRUE,-19,TRUE,,TRUE
Alepe,Abidjan,Cote d'ivoire,"('Alepe', 'Abidjan', ""Cote d'ivoire"")",Alepe,FALSE,Abidjan,FALSE,,TRUE
Alexandra,Alexandra,Gauteng,"('Alexandra', 'Alexandra', 'Gauteng')",Alexandra,FALSE,Alexandra,FALSE,,TRUE
Algiers,Algiers,Algeria,"('Algiers', 'Algiers', 'Algeria')",,TRUE,,TRUE,,TRUE
All Over The World,World News,World News,"('All Over The World', 'World News', 'World News')",,TRUE,,TRUE,,TRUE
Alone,Alone,Alone,"('Alone', 'Alone', 'Alone')",,TRUE,,TRUE,,TRUE
Amdoben,Bremen,Germany,"('Amdoben', 'Bremen', 'Germany')",,TRUE,,TRUE,,TRUE
America,America,America,"('America', 'America', 'America')",,TRUE,,TRUE,,TRUE
America,America,Usa,"('America', 'America', 'Usa')",,TRUE,,TRUE,United States Of America,TRUE
America,New York,Usa,"('America', 'New York', 'Usa')",,TRUE,New York,FALSE,United States Of America,TRUE
Amsterdam,Usa,Usa,"('Amsterdam', 'Usa', 'Usa')",Amsterdam,FALSE,,TRUE,United States Of America,TRUE
Antananarivo,Antananarivo,Madagascar,"('Antananarivo', 'Antananarivo', 'Madagascar')",,TRUE,,TRUE,,TRUE
Anum Apapam,Accra,Ghana That,"('Anum Apapam', 'Accra', 'Ghana That')",Anum Apapam,FALSE,Accra,FALSE,,TRUE
Anyama,Abidjan,Cote d'ivoire,"('Anyama', 'Abidjan', ""Cote d'ivoire"")",Anyama,FALSE,Abidjan,FALSE,,TRUE
Anywhere,,,"('Anywhere', 'N/A', 'N/A')",-15,TRUE,-11,TRUE,-11,TRUE
Anywhere In Africa But Not Congo,,,"('Anywhere In Africa But Not Congo', 'N/A', 'N/A')",-15,TRUE,-11,TRUE,-11,TRUE
Arizona,Arizona City,Us,"('Arizona', 'Arizona City', 'Us')",,TRUE,,TRUE,,TRUE
Ascroft,Vancouver,Us,"('Ascroft', 'Vancouver', 'Us')",,TRUE,,TRUE,,TRUE
Ashiaman,Tema,Ghana Ashiaman,"('Ashiaman', 'Tema', 'Ghana Ashiaman')",,TRUE,Tema,FALSE,,TRUE
Ashiaman,Tema,Ghanap,"('Ashiaman', 'Tema', 'Ghanap')",,TRUE,Tema,FALSE,,TRUE
Atlanta,Atlanta,Us,"('Atlanta', 'Atlanta', 'Us')",,TRUE,,TRUE,,TRUE
Atlanta,Atlanta,Usa,"('Atlanta', 'Atlanta', 'Usa')",,TRUE,,TRUE,United States Of America,TRUE
Australia,Australia,Australia,"('Australia', 'Australia', 'Australia')",,TRUE,,TRUE,,TRUE
Australia,Australia Australia,Australia,"('Australia', 'Australia Australia', 'Australia')",,TRUE,,TRUE,,TRUE
Australia,Autralia,Australia,"('Australia', 'Autralia', 'Australia')",,TRUE,,TRUE,,TRUE
Austraria,Australia,Australia,"('Austraria', 'Australia', 'Australia')",,TRUE,,TRUE,,TRUE
Baby,Baby,Baby,"('Baby', 'Baby', 'Baby')",,TRUE,,TRUE,,TRUE
Bagala,Nouna,Burkina,"('Bagala', 'Nouna', 'Burkina')",Bagala,FALSE,Nouna,FALSE,,TRUE
Baghdad,Baghdad,Iraq,"('Baghdad', 'Baghdad', 'Iraq')",,TRUE,,TRUE,,TRUE
Bangsar,Kuala Lumpur,Malaysia,"('Bangsar', 'Kuala Lumpur', 'Malaysia')",,TRUE,,TRUE,,TRUE
Barcelona,Barcelona,Spain,"('Barcelona', 'Barcelona', 'Spain')",,TRUE,,TRUE,,TRUE
Barcelona,Barcelona,Uk,"('Barcelona', 'Barcelona', 'Uk')",Barcelona,FALSE,Barcelona,FALSE,Spain,TRUE
barea,Johannesburg,south africa,"('barea', 'Johannesburg', 'south africa')",,TRUE,Johannesburg,FALSE,,TRUE
Beijing,Beijing,China,"('Beijing', 'Beijing', 'China')",,TRUE,,TRUE,,TRUE
Belgium,Belgium,Belgium,"('Belgium', 'Belgium', 'Belgium')",,TRUE,,TRUE,,TRUE
Belgium,Belgium,Europe,"('Belgium', 'Belgium', 'Europe')",,TRUE,,TRUE,,TRUE
Bellagio,Milan,Italy,"('Bellagio', 'Milan', 'Italy')",,TRUE,,TRUE,,TRUE
Benghazi,Benghazi,Libya,"('Benghazi', 'Benghazi', 'Libya')",,TRUE,,TRUE,,TRUE
Benjen,Benjen,China,"('Benjen', 'Benjen', 'China')",,TRUE,,TRUE,,TRUE
Berea,Berea,Gauteng,"('Berea', 'Berea', 'Gauteng')",Berea,FALSE,Berea,FALSE,,TRUE
Berea,Johannesburg,SA,"('Berea', 'Johannesburg', 'SA')",Berea,FALSE,Johannesburg,FALSE,South Africa,TRUE
Berea,johannesburg,SA,"('Berea', 'johannesburg', 'SA')",Berea,FALSE,,TRUE,South Africa,TRUE
Berea,Johannesburg,Solomon Islands,"('Berea', 'Johannesburg', 'Solomon Islands')",Berea,FALSE,Johannesburg,FALSE,,TRUE
berea,Johannesburg,south africa,"('berea', 'Johannesburg', 'south africa')",,TRUE,Johannesburg,FALSE,,TRUE
Berea,Johannesburg,south africa,"('Berea', 'Johannesburg', 'south africa')",Berea,FALSE,Johannesburg,FALSE,,TRUE
Berea,Johannesburg,South Africa Is,"('Berea', 'Johannesburg', 'South Africa Is')",Berea,FALSE,Johannesburg,FALSE,,TRUE
Berlin,Berlin,Germany,"('Berlin', 'Berlin', 'Germany')",,TRUE,,TRUE,,TRUE
Bern,Dk,Switzerland,"('Bern', 'Dk', 'Switzerland')",,TRUE,-19,TRUE,,TRUE
betra,Johannesburg,south africa,"('betra', 'Johannesburg', 'south africa')",,TRUE,Johannesburg,FALSE,,TRUE
Birmingham,London,Uk,"('Birmingham', 'London', 'Uk')",Birmingham,FALSE,London,FALSE,United Kingdom,TRUE
Bole,Sawla,Ghana5,"('Bole', 'Sawla', 'Ghana5')",Bole,FALSE,Sawla,FALSE,,TRUE
Bonn,Bonn,Germany,"('Bonn', 'Bonn', 'Germany')",,TRUE,,TRUE,,TRUE
Born Here,Born Here,Born Here,"('Born Here', 'Born Here', 'Born Here')",,TRUE,,TRUE,,TRUE
Bos Abington,Boston,Us,"('Bos Abington', 'Boston', 'Us')",,TRUE,,TRUE,,TRUE
Brampton,Toronto,Canada,"('Brampton', 'Toronto', 'Canada')",,TRUE,,TRUE,,TRUE
Breda,Breda,Holland,"('Breda', 'Breda', 'Holland')",,TRUE,,TRUE,,TRUE
Bremen,Bremen,Germany,"('Bremen', 'Bremen', 'Germany')",,TRUE,,TRUE,,TRUE
Brighton,London,Brit5,"('Brighton', 'London', 'Brit5')",,TRUE,London,FALSE,,TRUE
Brighton,London,Britain,"('Brighton', 'London', 'Britain')",,TRUE,London,FALSE,,TRUE
Bristol,London,Britain,"('Bristol', 'London', 'Britain')",,TRUE,London,FALSE,,TRUE
Broklyn,New York,Usa,"('Broklyn', 'New York', 'Usa')",,TRUE,New York,FALSE,United States Of America,TRUE
Bronx,Bronx,Usa,"('Bronx', 'Bronx', 'Usa')",Bronx,FALSE,Bronx,FALSE,United States Of America,TRUE
Brooklyn,New York,Usa,"('Brooklyn', 'New York', 'Usa')",,TRUE,New York,FALSE,United States Of America,TRUE
Brooklyn,New York,Usa It,"('Brooklyn', 'New York', 'Usa It')",,TRUE,New York,FALSE,United States Of America,TRUE
Brother,Brother,Brother,"('Brother', 'Brother', 'Brother')",,TRUE,,TRUE,,TRUE
Bukavu,Bukavu,Congo-Brazzaville,"('Bukavu', 'Bukavu', 'Congo-Brazzaville')",Bukavu,FALSE,Bukavu,FALSE,,TRUE
bukavu,Bukavu,Democratic Republic of the Congo,"('bukavu', 'Bukavu', 'Democratic Republic of the Congo')",,TRUE,Bukavu,FALSE,,TRUE
bunyore,kakamega,kenya,"('bunyore', 'kakamega', 'kenya')",,TRUE,,TRUE,,TRUE
Bushbuckridge,Acornhoek,Mp,"('Bushbuckridge', 'Acornhoek', 'Mp')",Bushbuckridge,FALSE,,TRUE,,TRUE
busia,kakamega,kenya,"('busia', 'kakamega', 'kenya')",,TRUE,,TRUE,,TRUE
Cairo,Cairo,Egypt,"('Cairo', 'Cairo', 'Egypt')",,TRUE,,TRUE,,TRUE
Cairo,Cairo,Usa,"('Cairo', 'Cairo', 'Usa')",,TRUE,,TRUE,United States Of America,TRUE
Califonia,Dk,Usa,"('Califonia', 'Dk', 'Usa')",,TRUE,-19,TRUE,United States Of America,TRUE
California,California,California,"('California', 'California', 'California')",,TRUE,,TRUE,,TRUE
California,California,Us,"('California', 'California', 'Us')",,TRUE,,TRUE,,TRUE
California,California,Us5,"('California', 'California', 'Us5')",,TRUE,,TRUE,,TRUE
California,California,Usa,"('California', 'California', 'Usa')",,TRUE,,TRUE,United States Of America,TRUE
California,Usa,Usa,"('California', 'Usa', 'Usa')",,TRUE,,TRUE,United States Of America,TRUE
Canada,Canada,Canada,"('Canada', 'Canada', 'Canada')",,TRUE,,TRUE,,TRUE
Canada,Canada,Usa,"('Canada', 'Canada', 'Usa')",,TRUE,,TRUE,United States Of America,TRUE
Canada,Dk,Canada,"('Canada', 'Dk', 'Canada')",,TRUE,-19,TRUE,,TRUE
Canada,Don'T Know,Canada,"('Canada', ""Don'T Know"", 'Canada')",,TRUE,,TRUE,,TRUE
Canada,Little Canada,Canada,"('Canada', 'Little Canada', 'Canada')",,TRUE,,TRUE,,TRUE
Canada,Ottawa,Canada,"('Canada', 'Ottawa', 'Canada')",,TRUE,,TRUE,,TRUE
Canada,Quebec City,Canada,"('Canada', 'Quebec City', 'Canada')",,TRUE,,TRUE,,TRUE
Canada,Usa,Usa,"('Canada', 'Usa', 'Usa')",,TRUE,,TRUE,United States Of America,TRUE
Cant Tell,Cant Tell,Cant Tell,"('Cant Tell', 'Cant Tell', 'Cant Tell')",,TRUE,,TRUE,,TRUE
Cape Town,Cape Town,Cape,"('Cape Town', 'Cape Town', 'Cape')",Cape Town,FALSE,Cape Town,FALSE,,TRUE
Carlton,Melbourne,Australia,"('Carlton', 'Melbourne', 'Australia')",,TRUE,,TRUE,,TRUE
Casablanca,Casablanca,Morocco,"('Casablanca', 'Casablanca', 'Morocco')",,TRUE,,TRUE,,TRUE
Centurion,Pretoria,South Korea,"('Centurion', 'Pretoria', 'South Korea')",,TRUE,Pretoria,FALSE,,TRUE
Charlottenburg,Berlin,Germany,"('Charlottenburg', 'Berlin', 'Germany')",,TRUE,,TRUE,,TRUE
Charlottenburg,Berlin,Germanyo,"('Charlottenburg', 'Berlin', 'Germanyo')",,TRUE,,TRUE,,TRUE
Chatham Island,Dk,New Zealand,"('Chatham Island', 'Dk', 'New Zealand')",,TRUE,-19,TRUE,,TRUE
Chibuto,Maputo,Mozambiquean,"('Chibuto', 'Maputo', 'Mozambiquean')",Chibuto,FALSE,Maputo,FALSE,,TRUE
Chicago,Chicago,Uk,"('Chicago', 'Chicago', 'Uk')",Chicago,FALSE,Chicago,FALSE,United States Of America,TRUE
Chicago,Chicago,Usa,"('Chicago', 'Chicago', 'Usa')",,TRUE,,TRUE,United States Of America,TRUE
Chicago,North Chicago,Usa,"('Chicago', 'North Chicago', 'Usa')",,TRUE,,TRUE,United States Of America,TRUE
China,China,China,"('China', 'China', 'China')",,TRUE,,TRUE,,TRUE
China,Ohio,China,"('China', 'Ohio', 'China')",,TRUE,,TRUE,,TRUE
chipinge,chipinge,zimbambwe,"('chipinge', 'chipinge', 'zimbambwe')",,TRUE,,TRUE,,TRUE
Chipinge,Chipinge,Zimbambwe,"('Chipinge', 'Chipinge', 'Zimbambwe')",,TRUE,,TRUE,,TRUE
Colombia,Colombia,Canada,"('Colombia', 'Colombia', 'Canada')",,TRUE,,TRUE,,TRUE
Colombia,Columbia,Canada,"('Colombia', 'Columbia', 'Canada')",,TRUE,,TRUE,,TRUE
Colorado,Colorado,Us,"('Colorado', 'Colorado', 'Us')",,TRUE,,TRUE,,TRUE
Colorado,Colorado,Usa,"('Colorado', 'Colorado', 'Usa')",,TRUE,,TRUE,United States Of America,TRUE
Cosmo City,Cosmo City,Gauteng,"('Cosmo City', 'Cosmo City', 'Gauteng')",Cosmo,TRUE,Cosmo,TRUE,,TRUE
cuea,Nairobi,kenya,"('cuea', 'Nairobi', 'kenya')",,TRUE,Nairobi,FALSE,,TRUE
D/K,D/K,D/K,"('D/K', 'D/K', 'D/K')",,TRUE,,TRUE,,TRUE
D/K,Dubai,United Arab Emirates,"('D/K', 'Dubai', 'United Arab Emirates')",,TRUE,,TRUE,,TRUE
Dansoman,Accra,Ghanaeb,"('Dansoman', 'Accra', 'Ghanaeb')",Dansoman,FALSE,Accra,FALSE,,TRUE
