,respondentID,birthyear,age,duration,interval,location_name,location_type,location_latlon,distance_from_origin_location_km,distance_from_previous_location_km,distance_from_properties_owned_km,mother_tongue,n_moves,work_type,employment_status,work_aspiration,financial_support,children,children_since_leaving,p_kmGeo,p_kmGrC,O_kmGeo,O_kmGrC,lat,lon
287124.01,287124,1980,41,,,,1st migration location,,,,,Kimiiru,1,Unemployed,Unemployed ,Nursing,2000.0,Yes,4,,,,,,
287124.02,287124,1980,41,,,,2nd migration location,,,,,Kimiiru,1,Unemployed,Unemployed ,Nursing,2000.0,Yes,4,,,,,,
287124.03,287124,1980,41,,,,3rd migration location,,,,,Kimiiru,1,Unemployed,Unemployed ,Nursing,2000.0,Yes,4,,,,,,
287124.04,287124,1980,41,,,,4th migration location,,,,,Kimiiru,1,Unemployed,Unemployed ,Nursing,2000.0,Yes,4,,,,,,
287124.05,287124,1980,41,360,0,"('Ongata Rongai', 'Nairobi', 'Kenya')",current location,"(-1.395968, 36.752010600000006)",926.3766002304412,926.3766002304412,,Kimiiru,1,Unemployed,Unemployed ,Nursing,2000.0,Yes,4,926.3766002304412,930.5472582359432,926.3766002304412,930.5472582359432,-1.395968,36.752010600000006
287124.06,287124,1980,41,495,135,"('Ongata Rongai', 'Nairobi', 'Kenya')",current location,"(-1.395968, 36.752010600000006)",926.3766002304412,0.0,,Kimiiru,1,Unemployed,Unemployed ,Nursing,2000.0,Yes,4,0.0,0.0,926.3766002304412,930.5472582359432,-1.395968,36.752010600000006
287124.07,287124,1980,41,501,6,,aspiration 2-6 months,,,,,Kimiiru,1,Unemployed,Unemployed ,Nursing,2000.0,Yes,4,,,,,,
287124.08,287124,1980,41,519,18,,planned move 2 yrs,,,,,Kimiiru,1,Unemployed,Unemployed ,Nursing,2000.0,Yes,4,,,,,,
287124.09,287124,1980,41,615,96,,planned move 10 yrs,,,,,Kimiiru,1,Unemployed,Unemployed ,Nursing,2000.0,Yes,4,,,,,,
287124.1,287124,1980,41,735,120,,planned move retirement,,,,,Kimiiru,1,Unemployed,Unemployed ,Nursing,2000.0,Yes,4,,,,,,
287131.0,287131,1993,28,0,240,"('Mikai', 'Oyugis', 'Kenya')",origin,"(-0.1177337, 34.5407326)",0,0,,Dholuo,3,Unemployed,Unemployed ,Wants To Become A Lawyer,,Yes,1,0,0,0,0,-0.1177337,34.5407326
287131.01,287131,1993,28,240,64,"('Mamboleo', 'Kisumu', 'Kenya')",1st migration location,"(-0.05541535, 34.78619684046177)",28.180393433827383,28.180393433827383,,Dholuo,3,Unemployed,Unemployed ,Wants To Become A Lawyer,,Yes,1,28.180393433827383,28.16027879017921,28.180393433827383,28.16027879017921,-0.05541535,34.78619684046177
287131.02,287131,1993,28,304,29,"('Rongai', 'Nairobi', 'Kenya')",2nd migration location,"(-1.395968, 36.752010600000006)",283.82734746170496,264.2927588031199,,Dholuo,3,Unemployed,Unemployed ,Wants To Become A Lawyer,,Yes,1,264.2927588031199,264.55805843349947,283.82734746170496,283.9848675286761,-1.395968,36.752010600000006
287131.03,287131,1993,28,,,,3rd migration location,,,,,Dholuo,3,Unemployed,Unemployed ,Wants To Become A Lawyer,,Yes,1,,,,,,
287131.04,287131,1993,28,,,,4th migration location,,,,,Dholuo,3,Unemployed,Unemployed ,Wants To Become A Lawyer,,Yes,1,,,,,,
287131.05,287131,1993,28,333,0,"('Ongata Rongai', 'Nairobi', 'Kenya')",current location,"(-1.395968, 36.752010600000006)",283.82734746170496,0.0,,Dholuo,3,Unemployed,Unemployed ,Wants To Become A Lawyer,,Yes,1,0.0,0.0,283.82734746170496,283.9848675286761,-1.395968,36.752010600000006
287131.06,287131,1993,28,364,31,"('Ongata Rongai', 'Nairobi', 'Kenya')",current location,"(-1.395968, 36.752010600000006)",283.82734746170496,0.0,,Dholuo,3,Unemployed,Unemployed ,Wants To Become A Lawyer,,Yes,1,0.0,0.0,283.82734746170496,283.9848675286761,-1.395968,36.752010600000006
287131.07,287131,1993,28,370,6,,aspiration 2-6 months,,,,,Dholuo,3,Unemployed,Unemployed ,Wants To Become A Lawyer,,Yes,1,,,,,,
287131.08,287131,1993,28,388,18,,planned move 2 yrs,,,,,Dholuo,3,Unemployed,Unemployed ,Wants To Become A Lawyer,,Yes,1,,,,,,
287131.09,287131,1993,28,484,96,,planned move 10 yrs,,,,,Dholuo,3,Unemployed,Unemployed ,Wants To Become A Lawyer,,Yes,1,,,,,,
287131.1,287131,1993,28,604,120,,planned move retirement,,,,,Dholuo,3,Unemployed,Unemployed ,Wants To Become A Lawyer,,Yes,1,,,,,,
287138.0,287138,1998,23,0,72,"('Likoni', 'Mombasa', 'Kenya')",origin,"(-4.085332, 39.660652)",0,0,,Kikamba,3,Working part-time (formal/informal sector),Working part-time (formal/informal sector),Hairdressing,2500.0,Yes,1,0,0,0,0,-4.085332,39.660652
287138.01,287138,1998,23,72,24,"('Kiserian', 'Nairobi', 'Kenya')",1st migration location,"(-1.4303485, 36.686756200000005)",442.1690825997439,442.1690825997439,,Kikamba,3,Working part-time (formal/informal sector),Working part-time (formal/informal sector),Hairdressing,2500.0,Yes,1,442.1690825997439,442.9826353465158,442.1690825997439,442.9826353465158,-1.4303485,36.686756200000005
287138.02,287138,1998,23,96,60,"('Rongai', 'Nairobi', 'Kenya')",2nd migration location,"(-1.395968, 36.752010600000006)",439.3376727396855,8.196792338229768,,Kikamba,3,Working part-time (formal/informal sector),Working part-time (formal/informal sector),Hairdressing,2500.0,Yes,1,8.196792338229768,8.199508857592145,439.3376727396855,440.1972574386787,-1.395968,36.752010600000006
287138.03,287138,1998,23,,,,3rd migration location,,,,,Kikamba,3,Working part-time (formal/informal sector),Working part-time (formal/informal sector),Hairdressing,2500.0,Yes,1,,,,,,
287138.04,287138,1998,23,,,,4th migration location,,,,,Kikamba,3,Working part-time (formal/informal sector),Working part-time (formal/informal sector),Hairdressing,2500.0,Yes,1,,,,,,
287138.05,287138,1998,23,156,0,"('Ongata Rongai', 'Nairobi', 'Kenya')",current location,"(-1.395968, 36.752010600000006)",439.3376727396855,0.0,,Kikamba,3,Working part-time (formal/informal sector),Working part-time (formal/informal sector),Hairdressing,2500.0,Yes,1,0.0,0.0,439.3376727396855,440.1972574386787,-1.395968,36.752010600000006
287138.06,287138,1998,23,192,36,"('Ongata Rongai', 'Nairobi', 'Kenya')",current location,"(-1.395968, 36.752010600000006)",439.3376727396855,0.0,,Kikamba,3,Working part-time (formal/informal sector),Working part-time (formal/informal sector),Hairdressing,2500.0,Yes,1,0.0,0.0,439.3376727396855,440.1972574386787,-1.395968,36.752010600000006
287138.07,287138,1998,23,198,6,,aspiration 2-6 months,,,,,Kikamba,3,Working part-time (formal/informal sector),Working part-time (formal/informal sector),Hairdressing,2500.0,Yes,1,,,,,,
287138.08,287138,1998,23,216,18,,planned move 2 yrs,,,,,Kikamba,3,Working part-time (formal/informal sector),Working part-time (formal/informal sector),Hairdressing,2500.0,Yes,1,,,,,,
287138.09,287138,1998,23,312,96,,planned move 10 yrs,,,,,Kikamba,3,Working part-time (formal/informal sector),Working part-time (formal/informal sector),Hairdressing,2500.0,Yes,1,,,,,,
287138.1,287138,1998,23,432,120,,planned move retirement,,,,,Kikamba,3,Working part-time (formal/informal sector),Working part-time (formal/informal sector),Hairdressing,2500.0,Yes,1,,,,,,
287139.0,287139,1989,32,0,120,"('Amukura', 'Busia', 'Kenya')",origin,"(0.5715299, 34.2725437)",0,0,,Kiteso,2,Working full-time (formal/informal sector),Working full-time (formal/informal sector),Doctor,,No,-1,0,0,0,0,0.5715299,34.2725437
287139.01,287139,1989,32,120,264,"('Ongata Rongai', 'Nairobi', 'Kenya')",1st migration location,"(-1.395968, 36.752010600000006)",351.4284963855759,351.4284963855759,,Kiteso,2,Working full-time (formal/informal sector),Working full-time (formal/informal sector),Doctor,,No,-1,351.4284963855759,351.94397428624865,351.4284963855759,351.94397428624865,-1.395968,36.752010600000006
287139.02,287139,1989,32,,,,2nd migration location,,,,,Kiteso,2,Working full-time (formal/informal sector),Working full-time (formal/informal sector),Doctor,,No,-1,,,,,,
287139.03,287139,1989,32,,,,3rd migration location,,,,,Kiteso,2,Working full-time (formal/informal sector),Working full-time (formal/informal sector),Doctor,,No,-1,,,,,,
287139.04,287139,1989,32,,,,4th migration location,,,,,Kiteso,2,Working full-time (formal/informal sector),Working full-time (formal/informal sector),Doctor,,No,-1,,,,,,
287139.05,287139,1989,32,384,0,"('Ongata Rongai', 'Nairobi', 'Kenya')",current location,"(-1.395968, 36.752010600000006)",351.4284963855759,0.0,,Kiteso,2,Working full-time (formal/informal sector),Working full-time (formal/informal sector),Doctor,,No,-1,0.0,0.0,351.4284963855759,351.94397428624865,-1.395968,36.752010600000006
287139.06,287139,1989,32,648,264,"('Ongata Rongai', 'Nairobi', 'Kenya')",current location,"(-1.395968, 36.752010600000006)",351.4284963855759,0.0,,Kiteso,2,Working full-time (formal/informal sector),Working full-time (formal/informal sector),Doctor,,No,-1,0.0,0.0,351.4284963855759,351.94397428624865,-1.395968,36.752010600000006
287139.07,287139,1989,32,654,6,,aspiration 2-6 months,,,,,Kiteso,2,Working full-time (formal/informal sector),Working full-time (formal/informal sector),Doctor,,No,-1,,,,,,
287139.08,287139,1989,32,672,18,,planned move 2 yrs,,,,,Kiteso,2,Working full-time (formal/informal sector),Working full-time (formal/informal sector),Doctor,,No,-1,,,,,,
287139.09,287139,1989,32,768,96,,planned move 10 yrs,,,,,Kiteso,2,Working full-time (formal/informal sector),Working full-time (formal/informal sector),Doctor,,No,-1,,,,,,
287139.1,287139,1989,32,888,120,,planned move retirement,,,,,Kiteso,2,Working full-time (formal/informal sector),Working full-time (formal/informal sector),Doctor,,No,-1,,,,,,
287145.0,287145,1988,33,0,291,"('Tala', 'Machakos', 'Kenya')",origin,"(-1.2301716, 36.836521399999995)",0,0,,Kikamba,2,Unemployed,Unemployed ,Working In A Boutique,,No,-1,0,0,0,0,-1.2301716,36.836521399999995
287145.01,287145,1988,33,291,103,"('Kiambu', 'Kiambu', 'Kenya')",1st migration location,"(-1.03207695, 36.81568670212906)",22.026657439420166,22.026657439420166,,Kikamba,2,Unemployed,Unemployed ,Working In A Boutique,,No,-1,22.026657439420166,22.14859963203215,22.026657439420166,22.14859963203215,-1.03207695,36.81568670212906
287145.02,287145,1988,33,394,14,"('Rongai', 'Nairobi', 'Kenya')",2nd migration location,"(-1.395968, 36.752010600000006)",20.604715535983004,40.85648950218583,,Kikamba,2,Unemployed,Unemployed ,Working In A Boutique,,No,-1,40.85648950218583,41.077442831526284,20.604715535983004,20.691479891520707,-1.395968,36.752010600000006
287145.03,287145,1988,33,,,,3rd migration location,,,,,Kikamba,2,Unemployed,Unemployed ,Working In A Boutique,,No,-1,,,,,,
287145.04,287145,1988,33,,,,4th migration location,,,,,Kikamba,2,Unemployed,Unemployed ,Working In A Boutique,,No,-1,,,,,,
287145.05,287145,1988,33,408,0,"('Ongata Rongai', 'Nairobi', 'Kenya')",current location,"(-1.395968, 36.752010600000006)",20.604715535983004,0.0,,Kikamba,2,Unemployed,Unemployed ,Working In A Boutique,,No,-1,0.0,0.0,20.604715535983004,20.691479891520707,-1.395968,36.752010600000006
287145.06,287145,1988,33,422,14,"('Ongata Rongai', 'Nairobi', 'Kenya')",current location,"(-1.395968, 36.752010600000006)",20.604715535983004,0.0,,Kikamba,2,Unemployed,Unemployed ,Working In A Boutique,,No,-1,0.0,0.0,20.604715535983004,20.691479891520707,-1.395968,36.752010600000006
287145.07,287145,1988,33,428,6,,aspiration 2-6 months,,,,,Kikamba,2,Unemployed,Unemployed ,Working In A Boutique,,No,-1,,,,,,
287145.08,287145,1988,33,446,18,,planned move 2 yrs,,,,,Kikamba,2,Unemployed,Unemployed ,Working In A Boutique,,No,-1,,,,,,
287145.09,287145,1988,33,542,96,,planned move 10 yrs,,,,,Kikamba,2,Unemployed,Unemployed ,Working In A Boutique,,No,-1,,,,,,
287145.1,287145,1988,33,662,120,,planned move retirement,,,,,Kikamba,2,Unemployed,Unemployed ,Working In A Boutique,,No,-1,,,,,,
287147.0,287147,1985,36,0,348,"('Yamfo', 'Sunyani', 'Ghana')",origin,"(7.2213080000000005, -2.240377)",0,0,,Twi,3,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Expand Shoe Repair Business,200.0,Yes,1,0,0,0,0,7.2213080000000005,-2.240377
287147.01,287147,1985,36,348,26,"('Lagos Street', 'Lagos', 'Nigeria')",1st migration location,"(6.4874915, 3.3825404999999997)",626.7641666092021,626.7641666092021,,Twi,3,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Expand Shoe Repair Business,200.0,Yes,1,626.7641666092021,626.1037918212877,626.7641666092021,626.1037918212877,6.4874915,3.3825404999999997
287147.02,287147,1985,36,374,48,"('Madina', 'Accra', 'Ghana')",2nd migration location,"(5.6864962, -0.16770520000000003)",285.26013980450887,402.8532354842889,,Twi,3,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Expand Shoe Repair Business,200.0,Yes,1,402.8532354842889,402.51790084233227,285.26013980450887,285.6018943777781,5.6864962,-0.16770520000000003
287147.03,287147,1985,36,,,,3rd migration location,,,,,Twi,3,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Expand Shoe Repair Business,200.0,Yes,1,,,,,,
287147.04,287147,1985,36,,,,4th migration location,,,,,Twi,3,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Expand Shoe Repair Business,200.0,Yes,1,,,,,,
287147.05,287147,1985,36,422,0,"('Madina', 'Accra', 'Ghana')",current location,"(5.6864962, -0.16770520000000003)",285.26013980450887,0.0,,Twi,3,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Expand Shoe Repair Business,200.0,Yes,1,0.0,0.0,285.26013980450887,285.6018943777781,5.6864962,-0.16770520000000003
287147.06,287147,1985,36,470,48,"('Madina', 'Accra', 'Ghana')",current location,"(5.6864962, -0.16770520000000003)",285.26013980450887,0.0,,Twi,3,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Expand Shoe Repair Business,200.0,Yes,1,0.0,0.0,285.26013980450887,285.6018943777781,5.6864962,-0.16770520000000003
287147.07,287147,1985,36,476,6,,aspiration 2-6 months,,,,,Twi,3,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Expand Shoe Repair Business,200.0,Yes,1,,,,,,
287147.08,287147,1985,36,494,18,,planned move 2 yrs,,,,,Twi,3,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Expand Shoe Repair Business,200.0,Yes,1,,,,,,
287147.09,287147,1985,36,590,96,,planned move 10 yrs,,,,,Twi,3,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Expand Shoe Repair Business,200.0,Yes,1,,,,,,
287147.1,287147,1985,36,710,120,,planned move retirement,,,,,Twi,3,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Expand Shoe Repair Business,200.0,Yes,1,,,,,,
287156.0,287156,1989,32,0,276,"('Mbooni', 'Wote', 'Kenya')",origin,"(-1.6666, 37.45)",0,0,,Kikamba,3,Casual employment/temporary worker,Casual employment/temporary worker,Industrial Chemist,1500.0,No,-1,0,0,0,0,-1.6666,37.45
287156.01,287156,1989,32,276,48,"('Kiambu', 'Kiambu', 'Kenya')",1st migration location,"(-1.03207695, 36.81568670212906)",99.52853505502321,99.52853505502321,,Kikamba,3,Casual employment/temporary worker,Casual employment/temporary worker,Industrial Chemist,1500.0,No,-1,99.52853505502321,99.75045824933086,99.52853505502321,99.75045824933086,-1.03207695,36.81568670212906
287156.02,287156,1989,32,324,60,"('Rongai', 'Nairobi', 'Kenya')",2nd migration location,"(-1.395968, 36.752010600000006)",83.2375148058026,40.85648950218583,,Kikamba,3,Casual employment/temporary worker,Casual employment/temporary worker,Industrial Chemist,1500.0,No,-1,40.85648950218583,41.077442831526284,83.2375148058026,83.21687815391937,-1.395968,36.752010600000006
287156.03,287156,1989,32,,,,3rd migration location,,,,,Kikamba,3,Casual employment/temporary worker,Casual employment/temporary worker,Industrial Chemist,1500.0,No,-1,,,,,,
287156.04,287156,1989,32,,,,4th migration location,,,,,Kikamba,3,Casual employment/temporary worker,Casual employment/temporary worker,Industrial Chemist,1500.0,No,-1,,,,,,
287156.05,287156,1989,32,384,0,"('Ongata Rongai', 'Nairobi', 'Kenya')",current location,"(-1.395968, 36.752010600000006)",83.2375148058026,0.0,,Kikamba,3,Casual employment/temporary worker,Casual employment/temporary worker,Industrial Chemist,1500.0,No,-1,0.0,0.0,83.2375148058026,83.21687815391937,-1.395968,36.752010600000006
287156.06,287156,1989,32,432,48,"('Ongata Rongai', 'Nairobi', 'Kenya')",current location,"(-1.395968, 36.752010600000006)",83.2375148058026,0.0,,Kikamba,3,Casual employment/temporary worker,Casual employment/temporary worker,Industrial Chemist,1500.0,No,-1,0.0,0.0,83.2375148058026,83.21687815391937,-1.395968,36.752010600000006
287156.07,287156,1989,32,438,6,,aspiration 2-6 months,,,,,Kikamba,3,Casual employment/temporary worker,Casual employment/temporary worker,Industrial Chemist,1500.0,No,-1,,,,,,
