,Unnamed: 0,ID,ID_ordered,location,dist,azimuth,lat,lon,location_type,max_dist_moves,grouping,location_l,location_near,location_country,city_8,neighborhood_9,orig_country_103,gender_4,employment_status_303,number_moves_200,work_kind_307,migrant_status_3,ethnic_group_106,mother_tongue_115,refugee_214,send_money_310,financial_support_320,retireOrigindist,retireOriginaz,Q100_1,Q100_1_URX,Q100_1_URUN,Q100_1_URACMS,Q100_1_URXc,Non-Urban City,Non-Urban Town,Non-Urban Village,Unclassified City,Unclassified Town,Unclassified Village,Urban City,Urban Town,Urban Village
711,2063,285785,285785.0,"('Kiambu', 'Kiambu', 'Kenya')",33.241730762128135,1.354686081478136,36.81568670212906,-1.03207695,100,33.241730762128135,moves200,Kiambu,Kiambu,Kenya,Nairobi,Ongata Rongai,Kenya,Female,Working part-time (formal/informal sector),2,Working full-time (formal/informal sector),Yes,Kikuyu,Kikuyu,No,Yes,No,0.0,0.0,"('Kiambu', 'Kiambu', 'Kenya')",Urban Village,Urban,Village,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
712,2066,285794,285794.0,"('South Kivu', 'South Kivu', 'Democratic Republic of the Congo')",1000.432071740694,-2.9557871390049257,27.8705717,-3.2653155,100,1000.432071740694,moves200,South Kivu,South Kivu,Democratic Republic of the Congo,Nairobi,Ongata Rongai,Democratic Republic Of The Congo,Male,Unemployed ,2,Unemployed,No,Wanyamulenge,Kinyamulenge,No,No,No,,,"('South Kivu', 'South Kivu', 'Democratic Republic of the Congo')",Non-Urban Village,Non-Urban,Village,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
713,2068,285798,285798.0,"('nan', 'Minembwe', 'Democratic Republic of the Congo')",920.7890942277608,-2.868024703234428,28.7300599,-3.9344201,100,920.7890942277608,moves200,,Minembwe,Democratic Republic of the Congo,Nairobi,Ongata Rongai,Democratic Republic Of The Congo,Male,Self-employed (run small business/income generation project),2,Self-employed (run small business/income generation project),No,Kongo,Kituba ( Kikongo),Yes,Yes,No,,,"('nan', 'Minembwe', 'Democratic Republic of the Congo')",Non-Urban Village,Non-Urban,Village,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
714,2072,285802,285802.0,"('Uvira', 'Uvira', 'Democratic Republic of the Congo')",875.2752519281805,-2.9389868177245684,29.00714088737295,-3.1982504,100,875.2752519281805,moves200,Uvira,Uvira,Democratic Republic of the Congo,Nairobi,Ongata Rongai,Democratic Republic Of The Congo,Male,Self-employed (run small business/income generation project),3,Self-employed (run small business/income generation project),No,Hutu,Kikongo,No,No,No,851.2516089934821,2.643330110524371,"('Uvira', 'Uvira', 'Democratic Republic of the Congo')",Non-Urban Village,Non-Urban,Village,17,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
715,2074,285805,285805.0,"('Juba', 'Juba', 'South Sudan')",811.1048551578388,2.321767067273546,31.595165500000004,4.8472017,100,811.1048551578388,moves200,Juba,Juba,South Sudan,Nairobi,Ongata Rongai,South Sudan,Female,Housewife/homemaker,4,University/technikon/correspondence student,No,Nuer,Thok Naath,No,No,Yes,0.0,0.0,"('Juba', 'Juba', 'South Sudan')",Non-Urban Village,Non-Urban,Village,4,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
716,2076,285806,285806.0,"('Bukavu', 'Bukavu', 'Democratic Republic of the Congo')",884.3195909044989,-3.017900298055811,28.8336436,-2.51039075,100,884.3195909044989,moves200,Bukavu,Bukavu,Democratic Republic of the Congo,Nairobi,Ongata Rongai,Democratic Republic Of The Congo,Female,Unemployed ,4,Unemployed,Yes,Nyamlenge,Kinyamlenge,No,No,Yes,11850.139074794366,5.929255211224509,"('Bukavu', 'Bukavu', 'Democratic Republic of the Congo')",Urban Village,Urban,Village,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0
717,2082,285812,285812.0,"('Rafiki', ""Mkang'ombe"", 'Kenya')",12.916017205780795,0.8901349376387202,36.8252013,-1.2834559,100,12.916017205780795,moves200,Rafiki,Mkang'ombe,Kenya,Nairobi,Ongata Rongai,Kenya ,Female,Unemployed ,1,Unemployed,Yes,Duruma,Kiduruma,No,Yes,No,385.48262908611866,1.4989601409698283,"('Rafiki', ""Mkang'ombe"", 'Kenya')",Unclassified City,Unclassified,City,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
718,2085,285818,285818.0,"('Uvira', 'Uvira', 'Democratic Republic of the Congo')",875.2752519281805,-2.9389868177245684,29.00714088737295,-3.1982504,100,875.2752519281805,moves200,Uvira,Uvira,Democratic Republic of the Congo,Nairobi,Ongata Rongai,Congo-Brazzaville,Female,Unemployed ,1,Self-employed (run small business/income generation project),No,Banyamulenge,Kinyamulenge,No,No,No,,,"('Uvira', 'Uvira', 'Democratic Republic of the Congo')",Non-Urban Village,Non-Urban,Village,17,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
719,2088,285819,285819.0,"('Tamale', 'Tamale', 'Ghana')",434.7022239878956,1.7293862176783077,-0.8423985999999999,9.4051992,100,434.7022239878956,moves200,Tamale,Tamale,Ghana,Accra,Old Fadama,Ghana,Male,Doing casual jobs,3,Doing casual jobs,Yes,Dagomba,Dagbani,No,Yes,No,418.2260775654865,0.5353163095320199,"('Tamale', 'Tamale', 'Ghana')",Urban Town,Urban,Town,17,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,8.0
720,2092,285820,285820.0,"('Minembwe', 'Minembwe', 'Democratic Republic of the Congo')",920.7890942277608,-2.868024703234428,28.7300599,-3.9344201,100,920.7890942277608,moves200,Minembwe,Minembwe,Democratic Republic of the Congo,Nairobi,Ongata Rongai,Democratic Republic Of The Congo,Female,Self-employed (run small business/income generation project),3,Self-employed (run small business/income generation project),No,Mnyamlenge,Kinyamlenge,No,Yes,Yes,,,"('Minembwe', 'Minembwe', 'Democratic Republic of the Congo')",Non-Urban Village,Non-Urban,Village,10,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
721,2096,285825,285825.0,"('Minembwe', 'Kinshasa', 'Democratic Republic of the Congo')",920.7890942277608,-2.868024703234428,28.7300599,-3.9344201,100,920.7890942277608,moves200,Minembwe,Kinshasa,Democratic Republic of the Congo,Nairobi,Ongata Rongai,Democratic Republic Of The Congo,Female,Unemployed ,2,Unemployed,Yes,Nyanlenge,Nyanlenge,No,No,No,,,"('Minembwe', 'Kinshasa', 'Democratic Republic of the Congo')",Non-Urban Village,Non-Urban,Village,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
722,2098,285826,285826.0,"('Uvira', 'Uvira', 'Democratic Republic of the Congo')",875.2752519281805,-2.9389868177245684,29.00714088737295,-3.1982504,100,875.2752519281805,moves200,Uvira,Uvira,Democratic Republic of the Congo,Nairobi,Ongata Rongai,Democratic Republic Of The Congo,Male,Working part-time (formal/informal sector),2,Working part-time (formal/informal sector),Yes,Wanyamulenge,Kinyamulenge,No,No,No,,,"('Uvira', 'Uvira', 'Democratic Republic of the Congo')",Non-Urban Village,Non-Urban,Village,17,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
723,2100,285828,285828.0,"('Machakos', 'Machakos', 'Kenya')",72.14197626398715,0.1440644103959029,37.39526976452546,-1.27900465,100,72.14197626398715,moves200,Machakos,Machakos,Kenya,Nairobi,Ongata Rongai,Kenya,Female,Self-employed (run small business/income generation project),2,Self-employed (run small business/income generation project),Yes,Kamba,Kamba,No,Yes,No,,,"('Machakos', 'Machakos', 'Kenya')",Urban Village,Urban,Village,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0
724,2103,285829,285829.0,"('Lagos', 'Lagos', 'Nigeria')",3780.283764653104,2.8949185720917794,3.3941795,6.4550575,100,3780.283764653104,moves200,Lagos,Lagos,Nigeria,Nairobi,Ongata Rongai,Nigeria,Male,Self-employed (run small business/income generation project),2,Self-employed (run small business/income generation project),No,Ibo,English ,No,Yes,No,,,"('Lagos', 'Lagos', 'Nigeria')",Unclassified Town,Unclassified,Town,17,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0
725,2106,285841,285841.0,"('nan', 'Kakenge', 'Democratic Republic of the Congo')",1678.8564999209989,-2.923801724071799,21.9112906,-4.868343299999999,100,1678.8564999209989,moves200,,Kakenge,Democratic Republic of the Congo,Nairobi,Ongata Rongai,Democratic Republic Of Congo,Female,Unemployed ,2,Unemployed,No,Mnyamrenge,Kinyamrenge,No,No,No,758.067405693238,0.0557770208373709,"('nan', 'Kakenge', 'Democratic Republic of the Congo')",Non-Urban Village,Non-Urban,Village,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
726,2109,285842,285842.0,"('Minembwe', 'Minembwe', 'Democratic Republic of the Congo')",920.7890942277608,-2.868024703234428,28.7300599,-3.9344201,100,920.7890942277608,moves200,Minembwe,Minembwe,Democratic Republic of the Congo,Nairobi,Ongata Rongai,Democratic Republic Of The Congo,Male,Unemployed ,2,Unemployed,Yes,Nyamlenge,Kinyamlenge,No,No,Yes,,,"('Minembwe', 'Minembwe', 'Democratic Republic of the Congo')",Non-Urban Village,Non-Urban,Village,10,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
727,2111,285851,285851.0,"('Uvira', 'Uvira', 'Democratic Republic of the Congo')",875.2752519281805,-2.9389868177245684,29.00714088737295,-3.1982504,100,875.2752519281805,moves200,Uvira,Uvira,Democratic Republic of the Congo,Nairobi,Ongata Rongai,Democratic Republic Of The Congo,Female,Unemployed ,2,Unemployed,No,Wanyamulenge,Kinyamlenge,No,No,No,,,"('Uvira', 'Uvira', 'Democratic Republic of the Congo')",Non-Urban Village,Non-Urban,Village,17,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
728,2115,285852,285852.0,"('Uvira', 'Uvira', 'Democratic Republic of the Congo')",875.2752519281805,-2.9389868177245684,29.00714088737295,-3.1982504,100,875.2752519281805,moves200,Uvira,Uvira,Democratic Republic of the Congo,Nairobi,Ongata Rongai,Congo-Brazzaville,Female,Unemployed ,2,Unemployed,No,Mnyamulenge,Kinyamulenge,No,No,No,,,"('Uvira', 'Uvira', 'Democratic Republic of the Congo')",Non-Urban Village,Non-Urban,Village,17,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
729,2119,285854,285854.0,"('Akobo', 'Akobo', 'South Sudan')",936.8119407880216,1.9836366980259608,33.0029396,7.7929337,100,936.8119407880216,moves200,Akobo,Akobo,South Sudan,Nairobi,Ongata Rongai,South Sudan ,Male,Other,3,University/technikon/correspondence student,No,Nuer,Nuer,Yes,No,Yes,,,"('Akobo', 'Akobo', 'South Sudan')",Non-Urban Village,Non-Urban,Village,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
730,2124,285855,285855.0,"('Uvira', 'Uvira', 'Democratic Republic of the Congo')",875.2752519281805,-2.9389868177245684,29.00714088737295,-3.1982504,100,875.2752519281805,moves200,Uvira,Uvira,Democratic Republic of the Congo,Nairobi,Ongata Rongai,Democratic Republic Of The Congo,Female,Self-employed (run small business/income generation project),2,Self-employed (run small business/income generation project),No,Nyamlenge,Kinyamlenge,Yes,No,No,867.4093532238617,0.1987263425503678,"('Uvira', 'Uvira', 'Democratic Republic of the Congo')",Non-Urban Village,Non-Urban,Village,17,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
731,2128,285857,285857.0,"('Uvira', 'Uvira', 'Democratic Republic of the Congo')",875.2752519281805,-2.9389868177245684,29.00714088737295,-3.1982504,100,875.2752519281805,moves200,Uvira,Uvira,Democratic Republic of the Congo,Nairobi,Ongata Rongai,Democratic Republic Of The Congo,Female,Unemployed ,0,Unemployed,No,Mnyamlenge,Kinyamlenge,No,No,No,45.51384229958035,0.0709621144901402,"('Uvira', 'Uvira', 'Democratic Republic of the Congo')",Non-Urban Village,Non-Urban,Village,17,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
732,2133,285866,285866.0,"('Addis Ababa', 'Addis Ababa', 'Ethiopia')",943.2017502336056,1.2771813414936808,38.761252500000005,9.0107934,100,943.2017502336056,moves200,Addis Ababa,Addis Ababa,Ethiopia,Nairobi,Ongata Rongai,Ethiopia,Female,University/technikon/correspondence student,2,University/technikon/correspondence student,No,Nuer,Nuer,No,No,Yes,132.09689507576672,1.044585725779866,"('Addis Ababa', 'Addis Ababa', 'Ethiopia')",Urban Town,Urban,Town,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0
733,2135,285867,285867.0,"('Juba', 'Juba', 'South Sudan')",811.1048551578388,2.321767067273546,31.595165500000004,4.8472017,100,811.1048551578388,moves200,Juba,Juba,South Sudan,Nairobi,Ongata Rongai,South Sudan,Male,Other,3,Other (specify),No,Nuer,Nuer,Yes,No,Yes,786.7490748246968,1.4231878827356363,"('Juba', 'Juba', 'South Sudan')",Non-Urban Village,Non-Urban,Village,4,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
734,2138,285868,285868.0,"('Tamale', 'Tamale', 'Ghana')",434.7022239878956,1.7293862176783077,-0.8423985999999999,9.4051992,100,434.7022239878956,moves200,Tamale,Tamale,Ghana,Accra,Old Fadama,Ghana,Male,Doing casual jobs,2,Doing casual jobs,Yes,Dagomba,Dagbani,No,Yes,No,426.8277292961229,1.0438949059321794,"('Tamale', 'Tamale', 'Ghana')",Urban Town,Urban,Town,17,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,8.0
735,2143,285877,285877.0,"('Uvira', 'Uvira', 'Democratic Republic of the Congo')",875.2752519281805,-2.9389868177245684,29.00714088737295,-3.1982504,100,875.2752519281805,moves200,Uvira,Uvira,Democratic Republic of the Congo,Nairobi,Ongata Rongai,Democratic Republic Of The Congo,Male,Unemployed ,2,Unemployed,No,Mnyamurenge,Kinyamurenge,No,No,No,,,"('Uvira', 'Uvira', 'Democratic Republic of the Congo')",Non-Urban Village,Non-Urban,Village,17,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
736,2147,285878,285878.0,"('Kinshasa', 'Kinshasa', 'Democratic Republic of the Congo')",2393.0326301440555,-3.0067996977069207,15.3125974,-4.3217055,100,2393.0326301440555,moves200,Kinshasa,Kinshasa,Democratic Republic of the Congo,Nairobi,Ongata Rongai,Democratic Republic Of The Congo,Male,Self-employed (run small business/income generation project),2,Self-employed (run small business/income generation project),Yes,Kikongo,Kikongo,No,No,No,,,"('Kinshasa', 'Kinshasa', 'Democratic Republic of the Congo')",Urban Village,Urban,Village,6,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,6.0
737,2149,285883,285883.0,"('Minembwe', 'Minembwe', 'Democratic Republic of the Congo')",920.7890942277608,-2.868024703234428,28.7300599,-3.9344201,100,920.7890942277608,moves200,Minembwe,Minembwe,Democratic Republic of the Congo,Nairobi,Ongata Rongai,Democratic Republic Of The Congo,Female,Housewife/homemaker,3,Housewife/homemaker,No,Nyamlenge,Kinyamlenge,No,No,No,,,"('Minembwe', 'Minembwe', 'Democratic Republic of the Congo')",Non-Urban Village,Non-Urban,Village,10,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
738,2151,285900,285900.0,"('Minembwe', 'Minembwe', 'Democratic Republic of the Congo')",920.7890942277608,-2.868024703234428,28.7300599,-3.9344201,100,920.7890942277608,moves200,Minembwe,Minembwe,Democratic Republic of the Congo,Nairobi,Ongata Rongai,Democratic Republic Of The Congo,Female,Self-employed (run small business/income generation project),4,Self-employed (run small business/income generation project),No,Wanyamlenge,Kinyamlenge,No,No,No,,,"('Minembwe', 'Minembwe', 'Democratic Republic of the Congo')",Non-Urban Village,Non-Urban,Village,10,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
739,2156,285910,285910.0,"('Uvira', 'Uvira', 'Democratic Republic of the Congo')",875.2752519281805,-2.9389868177245684,29.00714088737295,-3.1982504,100,875.2752519281805,moves200,Uvira,Uvira,Democratic Republic of the Congo,Nairobi,Ongata Rongai,Democratic Republic Of The Congo,Female,Self-employed (run small business/income generation project),2,Self-employed (run small business/income generation project),Yes,Wanyamulenge,Kinyamulenge,No,No,No,,,"('Uvira', 'Uvira', 'Democratic Republic of the Congo')",Non-Urban Village,Non-Urban,Village,17,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
740,2159,285918,285918.0,"('Addis Ababa', 'Addis Ababa', 'Ethiopia')",943.2017502336056,1.2771813414936808,38.761252500000005,9.0107934,100,943.2017502336056,moves200,Addis Ababa,Addis Ababa,Ethiopia,Nairobi,Ongata Rongai,Ethiopia ,Female,University/technikon/correspondence student,2,University/technikon/correspondence student,No,Nuer,Nuer,No,No,Yes,,,"('Addis Ababa', 'Addis Ababa', 'Ethiopia')",Urban Town,Urban,Town,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0
741,2162,285925,285925.0,"('nan', 'Irundu', 'Democratic Republic of the Congo')",918.2375243606256,-2.870367937700352,28.7476099,-3.9066899,100,918.2375243606256,moves200,,Irundu,Democratic Republic of the Congo,Nairobi,Ongata Rongai,Democratic Republic Of  Congo,Female,Unemployed ,2,Unemployed,No,Mnyamrenge,Kinyamrenge,No,No,No,0.0,0.0,"('nan', 'Irundu', 'Democratic Republic of the Congo')",Non-Urban Village,Non-Urban,Village,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
742,2165,285927,285927.0,"('Nyamira', 'Nyamira', 'Kenya')",212.59863181607588,2.816231624743649,34.93413079992329,-0.65225405,100,212.59863181607588,moves200,Nyamira,Nyamira,Kenya,Nairobi,Ongata Rongai,Kenya ,Female,Working full-time (formal/informal sector),3,Working full-time (formal/informal sector),Yes,Kisii,Kikisii,No,Yes,No,5906.179035021638,0.4424838342949435,"('Nyamira', 'Nyamira', 'Kenya')",Urban Village,Urban,Village,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0
743,2170,285933,285933.0,"('Accra', 'Accra', 'Ghana')",2.5260002562775066,0.3717434886604897,-0.2012376,5.5571096,100,4.530205381275725,moves200,Accra,Accra,Ghana,Accra,Old Fadama,Ghana,Male,Self-employed (run small business/income generation project),1,Self-employed (run small business/income generation project),Yes,Dagomba,Dagbani,No,Yes,Yes,2.5260002562775066,0.3717434886604897,"('Accra', 'Accra', 'Ghana')",Urban Town,Urban,Town,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0
744,2173,285935,285935.0,"('Adenta', 'Adenta', 'Ghana')",1.967693780863146,1.6321607381661996,-0.1687965,5.7041391,100,1.967693780863146,moves200,Adenta,Adenta,Ghana,Accra,Madina,Ghana ,Male,Doing casual jobs,1,Casual employment/temporary worker,Yes,Akyem,Twi ,No,Yes,Yes,178.0136575141436,1.4611686061144562,"('Adenta', 'Adenta', 'Ghana')",Urban Town,Urban,Town,7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0
745,2175,285937,285937.0,"('Wa', 'Wa', 'Ghana')",562.1286738132862,2.037191635734372,-2.5054273,10.0623261,100,562.1286738132862,moves200,Wa,Wa,Ghana,Accra,Old Fadama,Ghana,Female,Doing casual jobs,3,Doing casual jobs,Yes,Grunshi,Sisaala,No,No,No,522.1058838538415,0.8350367122196067,"('Wa', 'Wa', 'Ghana')",Non-Urban Town,Non-Urban,Town,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746,2182,285967,285967.0,"('Minembwe', 'Minembwe', 'Democratic Republic of the Congo')",920.7890942277608,-2.868024703234428,28.7300599,-3.9344201,100,920.7890942277608,moves200,Minembwe,Minembwe,Democratic Republic of the Congo,Nairobi,Ongata Rongai,Democratic Republic Of The Congo,Male,Working full-time (formal/informal sector),2,Working part-time (formal/informal sector),No,Banyamlenge,Kinyamlenge,No,No,No,,,"('Minembwe', 'Minembwe', 'Democratic Republic of the Congo')",Non-Urban Village,Non-Urban,Village,10,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
747,2185,285972,285972.0,"('Tamale', 'Tamale', 'Ghana')",420.61481836986496,1.7493306492307177,-0.8423985999999999,9.4051992,100,420.61481836986496,moves200,Tamale,Tamale,Ghana,Accra,Madina,Ghana,Female,Doing casual jobs,2,Doing casual jobs,Yes,Mamprusi,Mamprusi,No,No,No,27.856806067461378,0.126295764050045,"('Tamale', 'Tamale', 'Ghana')",Urban Town,Urban,Town,17,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,8.0
748,2188,285973,285973.0,"('nan', 'Cheshegu', 'Ghana')",442.6374075712787,1.7550490065602409,-0.9548383,9.4582757,100,442.6374075712787,moves200,,Cheshegu,Ghana,Accra,Old Fadama,Ghana,Male,Self-employed (run small business/income generation project),3,Self-employed (run small business/income generation project),Yes,Dagomba,Dagbani ,No,Yes,No,0.0,0.0,"('nan', 'Cheshegu', 'Ghana')",Non-Urban Village,Non-Urban,Village,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
749,2190,285978,285978.0,"('Enugu', 'Enugu', 'Nigeria')",850.6762342613799,0.1328633084153382,7.4143061,6.5536094,100,850.6762342613799,moves200,Enugu,Enugu,Nigeria,Accra,James Town,Nigeria ,Male,Other,3,Self-employed (run small business/income generation project),No,Igbo,Igbo,No,Yes,Yes,,,"('Enugu', 'Enugu', 'Nigeria')",Urban Town,Urban,Town,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.0
750,2192,285986,285986.0,"('Minembwe', 'Minembwe', 'Democratic Republic of the Congo')",920.7890942277608,-2.868024703234428,28.7300599,-3.9344201,100,920.7890942277608,moves200,Minembwe,Minembwe,Democratic Republic of the Congo,Nairobi,Ongata Rongai,Democratic Republic Of The Congo,Male,Other,2,Working full-time (formal/informal sector),No,Wanyamrenge,Kinyamrenge,No,No,No,,,"('Minembwe', 'Minembwe', 'Democratic Republic of the Congo')",Non-Urban Village,Non-Urban,Village,10,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
751,2194,285987,285987.0,"('Nairobi', 'Nairobi', 'Kenya')",12.394916658114209,0.9464949429060856,36.8172449,-1.2832533000000002,100,12.394916658114209,moves200,Nairobi,Nairobi,Kenya,Nairobi,Ongata Rongai,Kenya,Male,Working part-time (formal/informal sector),1,Working part-time (formal/informal sector),Yes,Maasai,Maasai,No,Yes,No,,,"('Nairobi', 'Nairobi', 'Kenya')",Urban Town,Urban,Town,21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,7.0
752,2196,285988,285988.0,"('Minembwe', 'Minembwe', 'Democratic Republic of the Congo')",920.7890942277608,-2.868024703234428,28.7300599,-3.9344201,100,920.7890942277608,moves200,Minembwe,Minembwe,Democratic Republic of the Congo,Nairobi,Ongata Rongai,Democratic Republic Of The Congo,Male,Self-employed (run small business/income generation project),2,Self-employed (run small business/income generation project),No,Wanyamlenge,Kinyamlenge,Yes,No,No,,,"('Minembwe', 'Minembwe', 'Democratic Republic of the Congo')",Non-Urban Village,Non-Urban,Village,10,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
753,2201,285990,285990.0,"('Ho', 'Ho', 'Ghana')",124.83746544881583,0.9717323201500808,0.4688931999999999,6.612659799999999,100,124.83746544881583,moves200,Ho,Ho,Ghana,Accra,Madina,Ghana,Male,Working part-time (formal/informal sector),2,Working full-time (formal/informal sector),Yes,Ewe,Ewe,No,Yes,No,,,"('Ho', 'Ho', 'Ghana')",Urban Town,Urban,Town,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0
754,2203,285994,285994.0,"('Yeji', 'Yeji', 'Ghana')",303.6464954026385,1.7313288162553095,-0.648912,8.228572999999999,100,303.6464954026385,moves200,Yeji,Yeji,Ghana,Accra,James Town,Ghana,Female,Casual employment/temporary worker,1,Casual employment/temporary worker,Yes,Gonja,Gonja ,No,Yes,No,132.7061478942856,0.0005699600378605,"('Yeji', 'Yeji', 'Ghana')",Non-Urban Town,Non-Urban,Town,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,2205,285996,285996.0,"('Goma', 'Goma', 'Democratic Republic of the Congo')",835.0920464258031,-3.1099921037052893,29.225652,-1.6665685,100,835.0920464258031,moves200,Goma,Goma,Democratic Republic of the Congo,Nairobi,Ongata Rongai,Democratic Republic Of The Congo,Female,Self-employed (run small business/income generation project),2,Self-employed (run small business/income generation project),No,Ngungu,Kinyarwanda,No,No,No,,,"('Goma', 'Goma', 'Democratic Republic of the Congo')",Urban Village,Urban,Village,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
